timestamp,T,Po,P,Pa,U,DD,Ff
24.04.2018 18:00,"14,1","724,3","764,1","-0,3",38,"Ветер, дующий с запада",3
24.04.2018 15:00,"14,7","724,6","764,2","-0,2",33,"Ветер, дующий с западо-северо-запада",6
24.04.2018 12:00,"13,7","724,8","764,6","0,3",35,"Ветер, дующий с запада",7
24.04.2018 09:00,"10,9","724,5","764,6","1,1",64,"Ветер, дующий с северо-северо-запада",2
24.04.2018 06:00,"5,9","723,4","764,2","0,9",78,"Ветер, дующий с северо-запада",2
24.04.2018 03:00,"4,0","722,5","763,5","0,4",90,"Ветер, дующий с западо-юго-запада",2
24.04.2018 00:00,"4,4","722,1","763,0","0,7",94,"Штиль, безветрие",0
23.04.2018 21:00,"8,0","721,4","761,8","1,8",83,"Ветер, дующий с западо-северо-запада",4
23.04.2018 18:00,"8,5","719,6","759,8","-0,1",79,"Ветер, дующий с запада",7
23.04.2018 15:00,"7,5","719,7","760,0","1,0",87,"Ветер, дующий с западо-северо-запада",7
23.04.2018 12:00,"14,8","718,7","758,0","-0,2",37,"Ветер, дующий с запада",10
23.04.2018 09:00,"12,5","718,9","758,5","0,4",50,"Ветер, дующий с запада",9
23.04.2018 06:00,"7,8","718,5","758,8","0,2",63,"Ветер, дующий с запада",8
23.04.2018 03:00,"7,7","718,3","758,5","0,4",62,"Ветер, дующий с запада",8
23.04.2018 00:00,"9,5","717,9","757,9","0,0",55,"Ветер, дующий с запада",9
22.04.2018 21:00,"9,4","717,9","757,9","1,4",55,"Ветер, дующий с запада",8
22.04.2018 18:00,"12,6","716,5","756,0","0,4",46,"Ветер, дующий с запада",11
22.04.2018 15:00,"15,1","716,1","755,2","-0,1",43,"Ветер, дующий с запада",13
22.04.2018 12:00,"15,2","716,2","755,3","-0,5",44,"Ветер, дующий с запада",11
22.04.2018 09:00,"12,8","716,7","756,1","-1,2",50,"Ветер, дующий с запада",11
22.04.2018 06:00,"8,3","717,9","758,0","-1,1",69,"Ветер, дующий с запада",7
22.04.2018 03:00,"6,6","719,0","759,4","-0,9",75,"Ветер, дующий с западо-юго-запада",6
22.04.2018 00:00,"7,4","719,9","760,3","-0,4",77,"Ветер, дующий с западо-юго-запада",5
21.04.2018 21:00,"7,2","720,3","760,7","0,2",77,"Ветер, дующий с западо-юго-запада",4
21.04.2018 18:00,"12,0","720,1","759,9","-0,3",59,"Ветер, дующий с западо-северо-запада",4
21.04.2018 15:00,"9,9","720,4","760,4","-0,4",81,"Ветер, дующий с запада",2
21.04.2018 12:00,"8,3","720,8","761,1","0,5",92,"Ветер, дующий с западо-северо-запада",5
21.04.2018 09:00,"6,9","720,3","760,8","1,4",98,"Ветер, дующий с северо-запада",4
21.04.2018 06:00,"6,6","718,9","759,4","0,9",97,"Ветер, дующий с запада",5
21.04.2018 03:00,"6,5","718,0","758,3","0,2",94,"Ветер, дующий с западо-северо-запада",6
21.04.2018 00:00,"6,9","717,8","758,2","0,6",90,"Ветер, дующий с запада",7
20.04.2018 21:00,"6,9","717,2","757,6","1,3",84,"Ветер, дующий с запада",8
20.04.2018 18:00,"7,9","715,9","756,0","0,7",81,"Ветер, дующий с запада",7
20.04.2018 15:00,"7,3","715,2","755,3","1,1",85,"Ветер, дующий с западо-северо-запада",9
20.04.2018 12:00,"9,4","714,1","753,9","0,4",75,"Ветер, дующий с запада",8
20.04.2018 09:00,"8,3","713,7","753,6","0,2",83,"Ветер, дующий с запада",11
20.04.2018 06:00,"8,5","713,5","753,3","-0,1",82,"Ветер, дующий с запада",11
20.04.2018 03:00,"7,7","713,6","753,5","-1,7",86,"Ветер, дующий с запада",12
20.04.2018 00:00,"8,5","715,3","755,2","-1,3",77,"Ветер, дующий с западо-юго-запада",8
19.04.2018 21:00,"7,6","716,6","756,7","-0,4",83,"Ветер, дующий с запада",9
19.04.2018 18:00,"8,1","717,0","757,1","-0,7",80,"Ветер, дующий с западо-северо-запада",11
19.04.2018 15:00,"13,2","717,7","757,1","-1,4",57,"Ветер, дующий с северо-запада",9
19.04.2018 12:00,"15,7","719,1","758,2","-0,9",49,"Ветер, дующий с запада",10
19.04.2018 09:00,"11,8","720,0","759,7","-0,6",76,"Ветер, дующий с запада",9
19.04.2018 06:00,"11,5","720,6","760,4","-1,3",58,"Ветер, дующий с запада",7
19.04.2018 03:00,"11,3","721,9","761,8","-1,6",60,"Ветер, дующий с западо-юго-запада",5
19.04.2018 00:00,"10,4","723,5","763,6","-1,1",68,"Ветер, дующий с запада",3
18.04.2018 21:00,"14,8","724,6","764,2","-0,2",46,"Ветер, дующий с западо-северо-запада",2
18.04.2018 18:00,"17,1","724,8","764,1","-0,6",31,"Ветер, дующий с юго-юго-запада",1
18.04.2018 15:00,"19,4","725,4","764,5","-1,0",25,"Ветер, дующий с востоко-юго-востока",2
18.04.2018 12:00,"18,9","726,4","765,6","-0,6",25,"Ветер, дующий с юго-юго-востока",3
18.04.2018 09:00,"15,2","727,0","766,8","0,3",32,"Ветер, дующий с юга",2
18.04.2018 06:00,"8,5","726,7","767,4","-0,2",46,"Ветер, дующий с юго-юго-запада",3
18.04.2018 03:00,"10,1","726,9","767,3","-0,1",39,"Ветер, дующий с юго-юго-запада",2
18.04.2018 00:00,"7,7","727,0","767,8","0,1",54,"Ветер, дующий с юго-юго-запада",1
17.04.2018 21:00,"10,7","726,9","767,2","0,6",41,"Ветер, дующий с востоко-юго-востока",1
17.04.2018 18:00,"15,9","726,3","765,8","-0,1",31,"Ветер, дующий с востоко-северо-востока",3
17.04.2018 15:00,"17,1","726,4","765,7","-0,5",27,"Ветер, дующий с северо-востока",3
